,logtype,sample_key,timestamp0,timestamp,stroke_id,segment_id,x,y,p,x_,y_,p_,x0,y0,p0,x1,y1,s,angle,dangle,input,audio,condition
538,data,256735_5380,256735,5380,1,17,0.36217971974974217,0.3772798426011028,0.025411096256684237,-0.12228094362745084,-0.2560514562270222,0.010467914438502238,-0.10084015473444839,-0.2682899768486903,0.007126057105079584,-0.004016588630772651,-0.0007259035171396019,0.40816565442290415,-40.66190806522251,-0.12968779358434723,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
539,data,256735_5390,256735,5390,1,17,0.360416061984004,0.38115737017463225,0.0255447860962566,-0.12404460139318901,-0.25217392865349275,0.0106016042780746,-0.10505427499795879,-0.26755878303619307,0.007278901690154034,-0.004136840103950726,-0.0001498195823279591,0.41395521440010846,-40.804504370677385,-0.1388528050715525,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
540,data,256755_5400,256755,5400,1,17,0.3592070997807014,0.38544921875000027,0.025568181818181795,-0.1252535635964916,-0.24788208007812473,0.010624999999999796,-0.10914278122890446,-0.2662461090686619,0.00763675205437427,-0.004173252826862848,0.00043428772833355167,0.4195788958932499,-40.94439582759672,-0.14185592508546385,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
541,data,256755_5410,256755,5410,1,17,0.35883018092105246,0.39036254882812527,0.025426136363636304,-0.12563048245614056,-0.24296874999999973,0.010482954545454304,-0.11298938891737889,-0.26437620908345305,0.008156840586483066,-0.004104448996939597,0.0010150440803807434,0.42280983968676095,-41.08314355178636,-0.14128360218520974,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
542,data,256772_5420,256772,5420,1,17,0.35924902444530427,0.3966351677389701,0.025060160427807343,-0.12521163893188875,-0.23669613108915488,0.010116978609625344,-0.1164867832861893,-0.2619802270178588,0.008777609438846116,-0.003922837102290192,0.0015802073614403084,0.4229149587831418,-41.223641761391384,-0.14021065734467086,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
543,data,256772_5430,256772,5430,1,17,0.3608615115454079,0.40494671989889675,0.02435828877005325,-0.1235991518317851,-0.22838457892922825,0.00941510695187125,-0.11953689362824166,-0.25908365464143823,0.009421302703869358,-0.0036309239317850565,0.002121613884031273,0.42053363802820476,-41.36951323690036,-0.140926366624063,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
544,data,256789_5440,256789,5440,1,17,0.3635251386738909,0.4125922707950367,0.024241310160427645,-0.1209355247033021,-0.2207390280330883,0.009298128342245646,-0.1220475957676213,-0.2556891900447938,0.01000008888270088,-0.003235713378829646,0.0026406392489751046,0.41764598301869216,-41.52518080026604,-0.14479396304526482,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
545,data,256789_5450,256789,5450,1,18,0.3666392543859651,0.41995239257812456,0.024374999999999994,-0.1178214089912279,-0.21337890625000044,0.009431818181817994,-0.12392893347612939,-0.2517594757858264,0.010428861510037314,-0.0027439901598933017,0.003152450356831829,0.4179404891833333,-41.695264507306106,-0.15257809499141572,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
546,data,256802_5460,256802,5460,1,18,0.37245118505398134,0.4297649676983175,0.023719405594405385,-0.11200947832321168,-0.2035663311298075,0.008776223776223386,-0.1250908405157636,-0.24721297454845587,0.010643792612399882,-0.0021600154307036337,0.0036858683794417646,0.42721531306176824,-41.8814195461949,-0.16413068400127706,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
547,data,256819_5470,256819,5470,1,18,0.3772776380288958,0.4366796156939339,0.02307820855614967,-0.10718302534829721,-0.19665168313419112,0.008135026737967671,-0.12544329933689166,-0.24194572839440892,0.010620736136862437,-0.0014856056165442333,0.0042752067990396575,0.452597141202446,-42.07706090878948,-0.17713340897070928,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
548,data,256819_5480,256819,5480,1,18,0.3816817434210531,0.442352294921875,0.022443181818182056,-0.10277891995613991,-0.19097900390625,0.007500000000000057,-0.12489980478190646,-0.235876037273932,0.01038284674402607,-0.0007218783889332593,0.00494400529331411,0.4996428399239483,-42.26651451487457,-0.18644638307004158,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
549,data,256836_5490,256836,5490,1,18,0.38853481359649145,0.4494072409237133,0.022944518716577877,-0.09592584978070157,-0.1839240579044117,0.008001336898395878,-0.12338826940412691,-0.2289968784402786,0.009990077236665756,0.00012723638778621219,0.00568621319656195,0.5687636557932666,-42.43387338567045,-0.1862312725408355,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
550,data,256849_5500,256849,5500,1,18,0.3962735113022937,0.45687396709735584,0.023754370629371024,-0.0881871520748993,-0.17645733173076916,0.008811188811189025,-0.12087195599193816,-0.22141801670957645,0.009516668171083625,0.0010492798980415684,0.0064538765631889095,0.6538616902473582,-42.572671974081985,-0.1739317332655137,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
551,data,256849_5510,256849,5510,1,18,0.40607867324561386,0.465301513671875,0.025284090909091006,-0.07838199013157915,-0.16802978515625,0.010340909090909007,-0.11736818008487623,-0.21337371588864537,0.009033299895276837,0.0020178087293999183,0.007160204557588271,0.743909143477551,-42.68618604705667,-0.1524407735741793,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
552,data,256867_5520,256867,5520,1,18,0.4123320997807016,0.4695061577690973,0.026231060606060397,-0.07212856359649139,-0.16382514105902768,0.011287878787878397,-0.11294354632973147,-0.20517595354950321,0.008605414488237394,0.0029932606223600673,0.0077023330000490844,0.8263506688871045,-42.7821562662897,-0.12835961642164584,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
553,data,256883_5530,256883,5530,1,18,0.4192130105537277,0.4738960266113281,0.027180397727272432,-0.06524765282346529,-0.15943527221679688,0.012237215909090432,-0.10768504649692279,-0.19712761960926684,0.00830266932292514,0.0039334855476614965,0.007998058082209679,0.8912981635797383,-42.868571025729,-0.10788795723247979,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
554,data,256883_5540,256883,5540,1,18,0.42860385827850855,0.47902679443359375,0.028139204545454266,-0.05585680509868446,-0.15430450439453125,0.013196022727272267,-0.10167588054525097,-0.1894475438851213,0.008203016900055964,0.004807528448132783,0.008018704192828886,0.934943563599951,-42.95158151859122,-0.0940204067690793,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
555,data,256900_5550,256900,5550,1,18,0.4379353715170282,0.48340561810661775,0.03030748663101579,-0.0465252918601648,-0.14992568072150725,0.01536430481283379,-0.0949987777462644,-0.18225003757350167,0.008380150020937994,0.005600647046170415,0.007797576629466937,0.960049210343857,-43.03437357448184,-0.08658003071518472,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
556,data,256900_5560,256900,5560,1,18,0.4472273284313726,0.4872831456801472,0.03328208556149703,-0.03723333494582043,-0.1460481531479778,0.01833890374331503,-0.08775180591671065,-0.17557263150066293,0.00888095395110871,0.006306974957670006,0.007408422613344581,0.9729473713135359,-43.11676358253803,-0.08350171812494978,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
557,data,256917_5570,256917,5570,1,18,0.45675511158410664,0.4904821059283089,0.034060828877004956,-0.02770555179308637,-0.14284919289981612,0.019117647058822955,-0.0800463546489173,-0.16941492356158988,0.00971215097646707,0.006920145832455128,0.006930030447981225,0.9793556062656349,-43.19618530541274,-0.08204106233142916,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
558,data,256930_5580,256930,5580,1,18,0.46691812162618085,0.4937603290264425,0.034121503496503225,-0.017542541751012164,-0.1395709698016825,0.019178321678321224,-0.07198276577075247,-0.1637635751439988,0.010846147140827555,0.0074338652646344094,0.006420305149415675,0.9822559288920146,-43.269928088395275,-0.07985048705390341,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
559,data,256930_5590,256930,5590,1,18,0.4795172275641031,0.49765718900240374,0.03228583916083938,-0.004943435813089925,-0.13567410982572126,0.01734265734265738,-0.06362385033803022,-0.15860174484656225,0.012232555944987499,0.007851889496242655,0.005910564181054297,0.9827865363321161,-43.33703394405818,-0.07584852450099433,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
560,data,256947_5600,256947,5600,1,18,0.4880061193885439,0.49993716969209556,0.03104946524064156,0.003545456011350867,-0.13339412913602944,0.01610628342245956,-0.05498218871980054,-0.1539085665798512,0.013793333614015295,0.00819617387047073,0.005414130855665111,0.9822936375506673,-43.39852853590368,-0.0704378545376727,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
561,data,256964_5610,256964,5610,1,19,0.4964374113132095,0.5021954704733456,0.030120320855614707,0.011976747936016496,-0.13113582835477944,0.015177139037432707,-0.046025603879726276,-0.14965334165192057,0.01540041869882694,0.008504207858933395,0.004937817238348619,0.9833798370277749,-43.456240396406976,-0.06487106294968648,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
562,data,256964_5620,256964,5620,1,19,0.5064650654669771,0.5050856646369486,0.030153743315508234,0.022004402089784103,-0.1282456341911764,0.015210561497326235,-0.036705867795006175,-0.14579161821225092,0.016863096903095315,0.008815204240979655,0.004489231705813751,0.9892473255898605,-43.51126894171526,-0.06018881589887748,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
563,data,256981_5630,256981,5630,1,19,0.5163818611326105,0.50836181640625,0.029435160427807916,0.03192119775541752,-0.124969482421875,0.014491978609625917,-0.02700843338572701,-0.14226919749303518,0.017955523055833363,0.00915071548294008,0.004078204307465447,1.001835037434552,-43.56304943402553,-0.05647713857462655,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
564,data,256981_5640,256981,5640,1,19,0.5261877983101124,0.51202392578125,0.027964572192513804,0.04172713493291941,-0.121307373046875,0.013021390374331804,-0.01699549878452169,-0.1390295635982948,0.01848549445916079,0.009499055036455695,0.0037142150121998174,1.019938428251749,-43.609565674813226,-0.05288833154376249,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
565,data,256998_5650,256998,5650,1,19,0.5353084284700724,0.515542423023897,0.025798796791443923,0.050847765092879416,-0.11778887580422803,0.010855614973261924,-0.006807259299903276,-0.13601395977789582,0.018368080361686988,0.00981470581701305,0.00340408183620056,1.0388273360961404,-43.64844485837742,-0.04827056570388244,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
566,data,257011_5660,257011,5660,1,19,0.5444737896423755,0.5191086989182696,0.02334353146853152,0.06001312626518246,-0.1142225999098554,0.00840034965034952,0.0033823578112223153,-0.1331521480331985,0.0176562791431571,0.01003776252982807,0.0031534178073244212,1.052144098841842,-43.677904825269486,-0.04186671914603224,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
567,data,257011_5670,257011,5670,1,19,0.5555836707152499,0.5234281099759617,0.01984702797202753,0.07112300733805693,-0.10990318885216332,0.004903846153845532,0.013425035637430083,-0.13035434346584554,0.01650686259078797,0.01012447946420582,0.002970712361947559,1.055131348972977,-43.69688905953812,-0.03360184014814571,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
568,data,257028_5680,257028,5680,1,19,0.5625463590041275,0.5262307559742647,0.018612967914438505,0.07808569562693451,-0.10710054285386028,0.0036697860962565058,0.023240201025548243,-0.12751556434661684,0.015101003255322317,0.010070369455747323,0.0028687614815406173,1.0471013962994211,-43.70477682279622,-0.02388664971267218,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
569,data,257045_5690,257045,5690,1,19,0.5685689983230136,0.5286937040441178,0.018011363636364,0.08410833494582054,-0.10463759478400725,0.0030681818181819993,0.032824446855806454,-0.12453476203672646,0.013566252953557834,0.009912125552574539,0.002859497916892037,1.0316344377089737,-43.701437917673985,-0.013285811611988052,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
570,data,257045_5700,257045,5700,1,19,0.5754623806759547,0.5315120921415442,0.018011363636364,0.09100171729876166,-0.10181920668658084,0.0030681818181819993,0.04222288770120286,-0.12134369094981003,0.011945159510931643,0.009708047099833746,0.002943649559589607,1.0144518284387016,-43.687891161143256,-0.002452152988340117,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
571,data,257057_5710,257057,5710,1,19,0.58280793128655,0.5345662434895833,0.01757575757575769,0.09834726790935694,-0.09876505533854174,0.0026325757575756895,0.05146990229482115,-0.11793534175824723,0.010226548740557733,0.009507241999043676,0.003100987681200349,1.0000188749585495,-43.667006386631975,0.007665100746526932,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
572,data,257074_5720,257074,5720,1,19,0.5898880933952533,0.5375653435202206,0.0166176470588231,0.10542743001806026,-0.09576595530790444,0.001674465240641099,0.060533120339461885,-0.11437603076749156,0.008412929902653445,0.0093231294066842,0.0032878487436729734,0.9885883435234891,-43.64325898380155,0.01574672090313456,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
573,data,257074_5730,257074,5730,1,19,0.5931936919504643,0.5389296587775735,0.0161831550802137,0.10873302857327133,-0.09440164005055152,0.001239973262031702,0.06930247999791397,-0.1107884040808573,0.006572625860228683,0.009126629892247405,0.0034460376094056777,0.9755539369788955,-43.62126603279228,0.0204975947105126,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
574,data,257092_5740,257092,5740,1,19,0.5963884320175434,0.5402560763888888,0.015997474747474556,0.11192776864035042,-0.09307522243923616,0.0010542929292925562,0.07762941757147039,-0.10731135378344098,0.004839843233308487,0.008864563744362789,0.0035211612010127985,0.9538294741796833,-43.604191647434455,0.021313938125731013,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
575,data,257092_5750,257092,5750,1,19,0.5994723135964908,0.5415445963541666,0.01606060606060566,0.11501165021929777,-0.09178670247395837,0.0011174242424236615,0.08537670048868241,-0.10406094864733635,0.003366672764233556,0.008490989361973102,0.0034813463205872336,0.9176964233830633,-43.59319581748998,0.01866884746510955,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
576,data,257108_5760,257108,5760,1,19,0.6020689847176531,0.5426254272460938,0.016178977272726935,0.11760832134046012,-0.09070587158203125,0.001235795454544936,0.0924404140334963,-0.10111287307551683,0.002262624048869175,0.007988880787883726,0.0033253770817470406,0.8653343225530012,-43.58786053079766,0.013886712131007783,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
577,data,257125_5770,257125,5770,1,19,0.6043752821852421,0.5435826918658089,0.01616644385026722,0.11991461880804904,-0.08974860696231612,0.001223262032085221,0.09874488361570669,-0.09850616894173152,0.0015578059031470712,0.007369580369761132,0.003076295098617572,0.7985881689591144,-43.58685450248453,0.008515417725227792,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
578,data,257125_5780,257125,5780,1,19,0.6059474571078427,0.5442289464613971,0.014762700534759587,0.12148679373064969,-0.08910235236672792,-0.00018048128342241197,0.10423634633079971,-0.09625418780796278,0.0012029132707439768,0.006658204064568291,0.0027669111656561246,0.7210234307154396,-43.58844578821699,0.003783303344039979,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
579,data,257140_5790,257140,5790,1,19,0.6073384959795318,0.5448364257812499,0.01278409090909105,0.12287783260233881,-0.08849487304687509,-0.002159090909090949,0.10889018294338237,-0.09435198160061734,0.0010942924302126257,0.005882289720670335,0.0024276619360992097,0.6363558346859786,-43.59088471475002,0.0004036948060583967,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
580,data,257140_5800,257140,5800,1,19,0.6084578307748538,0.5453857421874999,0.009943181818181879,0.12399716739766081,-0.08794555664062509,-0.005000000000000121,0.11272474760502214,-0.09277908836430386,0.0011012285732870451,0.005071396647072738,0.002082175676354013,0.5482200242524975,-43.59270996015118,-0.0013729070972523516,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
581,data,257156_5810,257156,5810,1,19,0.608569764254386,0.545440673828125,0.009659090909091,0.12410910087719301,-0.087890625,-0.005284090909090999,0.11580732229306191,-0.09150145335359552,0.0010807110071356972,0.00426132786289329,0.0017484530619930917,0.4606083288984657,-43.59293704509989,-0.0016429257164904953,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
582,data,264574_0,264574,0,2,20,0.431846217105263,0.300933837890625,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
583,data,264591_10,264591,10,2,20,0.431846217105263,0.300933837890625,0.005534759358288823,0.0,0.0,0.0005347593582888232,0.0,0.0,1.8210569664179767e-07,0.0,0.0,0.0,0.0,0.0,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
584,data,264604_20,264604,20,2,20,0.4317790043016193,0.3011591984675481,0.006289335664335692,-6.721280364369031e-05,0.00022536057692307265,0.0012893356643356923,-2.288849038556115e-08,7.674376188103695e-08,2.1835369880860038e-06,0.0,0.0,0.0,0.0,0.0,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
585,data,264604_30,264604,30,2,20,0.431554961622807,0.301910400390625,0.007556818181818,-0.00029125548245600985,0.0009765625,0.0025568181818179997,-3.1844225961815133e-07,1.067718164602548e-06,1.3022035108184667e-05,0.0,0.0,0.0,0.0,0.0,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
586,data,264648_40,264648,40,2,20,0.43143036034689,0.3029022216796875,0.008060433884297318,-0.00041585675837302327,0.0019683837890625,0.003060433884297318,-2.090367946486059e-06,7.2043631799444675e-06,5.165432113762405e-05,0.0,0.0,0.0,0.0,0.0,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
587,data,264648_50,264648,50,2,20,0.4313057590709729,0.30389404296875,0.008564049586776637,-0.0005404580342900922,0.002960205078125,0.0035640495867766365,-8.773285168294168e-06,3.167988500940099e-05,0.0001536276205478496,-1.9614049792688833e-06,7.048738943686541e-06,0.0007316544962545097,1.8421938133261653,0.36843876266523307,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
588,data,264648_60,264648,60,2,20,0.4311811577950559,0.3048858642578125,0.009067665289255955,-0.0006650593102071056,0.0039520263671875,0.004067665289255955,-2.6879982875893587e-05,0.00010298762641321585,0.00036626318792856716,-6.216903167969206e-06,2.364339321474681e-05,0.0024447084237328607,1.8279205745820317,0.5498034962490229,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
589,data,264648_70,264648,70,2,20,0.4310565565191388,0.305877685546875,0.009571280991735273,-0.0007896605861241746,0.00494384765625,0.004571280991735273,-6.500608552830534e-05,0.00026623191233752006,0.000731552359708255,-1.541649014667819e-05,6.261116515791064e-05,0.006448120788938269,1.812219748450614,0.545236007148326,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
590,data,264661_80,264661,80,2,20,0.4317974548751689,0.3174156775841346,0.012237762237761927,-4.876223009409042e-05,0.01648183969350958,0.007237762237761927,-0.00013052863396502084,0.0005782032917430277,0.001265302069767814,-3.131093323970808e-05,0.00013765498844542855,0.014117106780163037,1.794450508896359,0.35589269529171663,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
591,data,264674_90,264674,90,2,20,0.4329690662955469,0.3327801044170673,0.014982517482517308,0.001122849190283881,0.03184626652644229,0.009982517482517307,-0.00022408685921859143,0.0011155231185355648,0.0019494145608014764,-5.342757991897218e-05,0.00026429021323821396,0.026963646472519025,1.770263111107052,-0.017733147012389983,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
592,data,264674_100,264674,100,2,20,0.433799342105263,0.340667724609375,0.014545454545455002,0.001953125,0.03973388671875,0.009545454545455002,-0.0003315990983675422,0.0020276347083285655,0.002748756796397807,-7.685190046735834e-05,0.0004698585370028744,0.047610215227399076,1.732924597383586,-0.02319485917404529,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
593,data,264695_110,264695,110,2,20,0.4341664708646616,0.34662591843377977,0.01489718614718643,0.002320253759398594,0.04569208054315477,0.009897186147186429,-0.00041621590241617114,0.0036189886169809915,0.003641683490736334,-9.034900981782529e-05,0.0008154944825872481,0.08204841221530768,1.6811367972685016,-0.03236918138769973,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
594,data,264695_120,264695,120,2,20,0.43453359962406013,0.35258411225818453,0.015248917748917859,0.0026873825187971323,0.051650274367559534,0.010248917748917858,-0.0004183261980609803,0.006362283584445887,0.004633370318162645,-7.677241713894986e-05,0.0014071626083851146,0.14092553389895518,1.6253006027066652,-0.04274261262179374,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
595,data,264709_130,264709,130,2,20,0.43528621358082725,0.3659515380859375,0.01572240259740257,0.0034399964755642554,0.0650177001953125,0.010722402597402567,-0.000271274837807787,0.010756281011926393,0.005734065216006589,-1.811030568718293e-05,0.0023616164662898977,0.2361685905666473,1.5784647822578635,-0.04912206523752971,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
596,data,264728_140,264728,140,2,20,0.43581919436749794,0.37646805612664475,0.015756578947368476,0.003972977262234945,0.07553421823601975,0.010756578947368475,7.130749064304362e-05,0.01708581576073205,0.006921361620615359,9.507542426295557e-05,0.003725365449975237,0.37265784671958785,1.5452807654663756,-0.04779596788450585,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
597,data,264728_150,264728,150,2,20,0.4360897102954759,0.3833104183799342,0.015337918660287421,0.004243493190212888,0.08237658048930918,0.01033791866028742,0.0006125103649352405,0.025256827771760422,0.008121265243792041,0.0002547086223406847,0.005399921048584503,0.5405924880465937,1.523662309360399,-0.039496881305649434,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
598,data,264746_160,264746,160,2,20,0.43638066520467866,0.39289347330729163,0.014696969696969998,0.004534448099415667,0.09195963541666663,0.009696969696969999,0.0013073956024287528,0.03481981858465446,0.00922216744521169,0.00043352288037224937,0.007141561676025117,0.7154707908802213,1.5101665145086844,-0.028507064929342574,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
599,data,264746_170,264746,170,2,20,0.4366852461013648,0.4043036566840278,0.01390782828282833,0.00483902899610178,0.10336981879340279,0.00890782828282833,0.002077331350665452,0.04514107333162488,0.010108532947095546,0.0005933300488732187,0.008650358746331938,0.8670683190333813,1.5023133632535437,-0.01874170889663307,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
600,data,264766_180,264766,180,2,20,0.4369106359649124,0.414727783203125,0.013568181818182,0.005064418859649422,0.11379394531249998,0.008568181818181999,0.0028341798878572157,0.05560817171155173,0.010692980598898172,0.0006990565780158556,0.009692895746150381,0.9718071210122273,1.4988004704506266,-0.011430953613835337,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
601,data,264766_190,264766,190,2,20,0.4371162280701754,0.4249053955078125,0.0133409090909095,0.005270010964912419,0.12397155761718748,0.0083409090909095,0.003503976593251522,0.06579094820507236,0.010934715869268384,0.0007309716742061026,0.010185659399352117,1.0211854728113878,1.4991543614182936,-0.006038193994226837,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
602,data,264794_200,264794,200,2,20,0.4372552474937343,0.43426513671875,0.013782467532467858,0.005409030388471292,0.133331298828125,0.008782467532467857,0.004042974756045582,0.07552360366012618,0.010844518846027374,0.0006897803549819727,0.010205744502439093,1.022902819368413,1.5033114996218289,-0.0016869031608961471,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
603,data,264794_210,264794,210,2,20,0.4373776237468672,0.44342041015625,0.014391233766233929,0.005531406641604175,0.142486572265625,0.00939123376623393,0.0044425543347630094,0.08489156956317635,0.010481823596771904,0.000593924083638348,0.00994164244116774,0.995936746210086,1.5111262042557163,0.0022136711175547163,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
604,data,264794_220,264794,220,2,20,0.4375,0.45257568359375,0.015,0.005653782894737003,0.151641845703125,0.009999999999999998,0.00472327581893687,0.09413210310664225,0.009947449288702821,0.00047167696036707946,0.009614848414828502,0.9626411023588765,1.5217784842100097,0.005792787035618807,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
605,data,264823_230,264823,230,2,20,0.43733458106473067,0.46495108768857757,0.014843260188087931,0.005488363959467668,0.16401724979795257,0.00984326018808793,0.0049217931966379835,0.10349549082847723,0.00937086993488978,0.0003515934269664211,0.00940175846933258,0.9408330364817813,1.533417185004444,0.008699263176048133,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
606,data,264823_240,264823,240,2,20,0.4371691621294614,0.47732649178340514,0.014686520376175861,0.005322945024198389,0.17639265389278014,0.009686520376175862,0.005075819694347493,0.113134897645764,0.008888204451301583,0.00025449287384787973,0.009382650923657648,0.9386101692292337,1.5436792046290813,0.010302639076323283,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
607,data,264836_250,264836,250,2,21,0.4369043100539809,0.4914104755108173,0.01455419580419623,0.005058092948717896,0.1904766376201923,0.009554195804196228,0.005211549083863712,0.12307741777583338,0.008610305047757822,0.000189053337361203,0.00953744909644358,0.9539322640084037,1.550976710424279,0.010160173275619744,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
608,data,264836_260,264836,260,2,21,0.4357445597165993,0.5208716759314904,0.014641608391608538,0.003898342611336314,0.21993783804086542,0.009641608391608537,0.005336119889807748,0.13328583077865275,0.008589716853422472,0.0001515444028967484,0.009788938229137716,0.9790111202633154,1.5553163743885379,0.008463530577689116,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
609,data,264860_270,264860,270,2,21,0.43555829678362595,0.532318115234375,0.014962121212121334,0.003712079678362956,0.23138427734375,0.009962121212121335,0.0054356747414793394,0.14378162436805225,0.0088030755197933,0.00012880632851429658,0.010072320021203878,1.007314358479069,1.5580088749060443,0.006082054956265792,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
610,data,264860_280,264860,280,2,21,0.4356154057017547,0.5392608642578125,0.01534090909090925,0.0037691885964917238,0.2383270263671875,0.010340909090909251,0.005478730236712925,0.1547641145665305,0.009161821029870086,0.00010299467423464936,0.010396264043375184,1.0396774209460184,1.560889758004398,0.004145327123239895,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
611,data,264874_290,264874,290,2,21,0.43597274436090255,0.5520150320870536,0.015974025974026,0.004126527255639556,0.2510811941964286,0.010974025974026,0.005426360523087539,0.16661574760301429,0.009549371031700227,5.7223322535282896e-05,0.010855494344223955,1.0855645165816736,1.5655250060515304,0.0034669974870363274,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
612,data,264874_300,264874,300,2,21,0.436780427631579,0.573486328125,0.016988636363636005,0.004934210526315985,0.272552490234375,0.011988636363636004,0.005250832227415309,0.17972059765067414,0.009868362450329494,-1.7988954317667673e-05,0.011570365697900483,1.1570379681999619,1.5723510693408893,0.00415855210501892,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
613,data,264894_310,264894,310,2,21,0.43744860197368396,0.5809173583984375,0.017272727272727002,0.005602384868420962,0.2799835205078125,0.012272727272727001,0.00495801700184033,0.19419695072014148,0.010077295675589452,-0.00011832134885756329,0.012578713578832213,1.2579270059899874,1.580202523902478,0.0055848609329358645,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
614,data,264894_320,264894,320,2,21,0.438116776315789,0.588348388671875,0.017556818181818,0.006270559210525994,0.28741455078125,0.012556818181817999,0.004601662429253597,0.20975678531908382,0.010201986170063203,-0.00022224791361658632,0.013756654462223388,1.375844962661555,1.5869505873584198,0.006679917655899037,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
615,data,264915_330,264915,330,2,21,0.43908762792397615,0.5990876697358631,0.017042748917748953,0.0072414108187131565,0.29815383184523814,0.012042748917748952,0.004278472405729563,0.22578055382228177,0.010317670842539334,-0.0002944946032877665,0.014836580010694461,1.4839502467572965,1.5906429448209145,0.0064835395556298026,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
